index,jersey_number,player.id,player.name,position.id,position.name,match_id
1,17,6711,Enrique García Martínez,23,Center Forward,9799
2,1,20055,Marc-André ter Stegen,1,Goalkeeper,9799
2,20,6379,Sergi Roberto Carnicer,2,Right Back,9799
2,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9799
2,23,5492,Samuel Yves Umtiti,5,Left Center Back,9799
2,18,5211,Jordi Alba Ramos,6,Left Back,9799
2,5,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,9799
2,4,5470,Ivan Rakitić,13,Right Center Midfield,9799
2,8,5216,Andrés Iniesta Luján,15,Left Center Midfield,9799
2,15,5542,José Paulo Bezzera Maciel Júnior,19,Center Attacking Midfield,9799
2,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9799
2,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9799
3003,25,6698,Marko Dmitrović,1,Goalkeeper,9799
3003,11,6710,Rubén Peña Jiménez,2,Right Back,9799
3003,22,6702,David Rodríguez Lombán,3,Right Center Back,9799
3003,18,6709,Anaitz Arbilla Zabala,5,Left Center Back,9799
3003,15,6705,José Ángel Valdés Díaz,6,Left Back,9799
3003,14,6775,Daniel García Carrillo,9,Right Defensive Midfield,9799
3003,3,6867,Papa Kouly Diop,11,Left Defensive Midfield,9799
3003,24,6701,Joan Jordán Moreno,17,Right Wing,9799
3003,2,7105,Fabián Ariel Orellana Valenzuela,19,Center Attacking Midfield,9799
3003,8,5687,Takashi Inui,21,Left Wing,9799
3003,17,6711,Enrique García Martínez,23,Center Forward,9799
1,1,20055,Marc-André ter Stegen,1,Goalkeeper,9811
1,2,6374,Nélson Cabral Semedo,2,Right Back,9811
1,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9811
1,23,5492,Samuel Yves Umtiti,5,Left Center Back,9811
1,18,5211,Jordi Alba Ramos,6,Left Back,9811
1,11,5477,Ousmane Dembélé,12,Right Midfield,9811
1,4,5470,Ivan Rakitić,13,Right Center Midfield,9811
1,5,5203,Sergio Busquets i Burgos,15,Left Center Midfield,9811
1,14,3501,Philippe Coutinho Correia,16,Left Midfield,9811
1,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9811
1,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9811
2,13,6785,Yassine Bounou,1,Goalkeeper,9811
2,4,6887,Jonás Ramalho Chimeno,2,Right Back,9811
2,2,6573,Bernardo José Espinosa Zúñiga,4,Center Back,9811
2,15,6572,Juan Pedro Ramírez López,6,Left Back,9811
2,25,6564,Pablo Maffeo Becerra,12,Right Midfield,9811
2,8,6565,Pere Pons Riera,13,Right Center Midfield,9811
2,6,6570,Alejandro Granell Nogué,15,Left Center Midfield,9811
2,11,6578,Francesc Aday Benítez Caraballo,16,Left Midfield,9811
2,9,6582,Cristian Portugués Manzanera,18,Right Attacking Midfield,9811
2,24,6567,Borja García Freire,20,Left Attacking Midfield,9811
2,19,7578,Anthony Rubén Lozano Colón,23,Center Forward,9811
2614,1,20055,Marc-André ter Stegen,1,Goalkeeper,9811
2614,2,6374,Nélson Cabral Semedo,2,Right Back,9811
2614,23,5492,Samuel Yves Umtiti,3,Right Center Back,9811
2614,25,6332,Thomas Vermaelen,5,Left Center Back,9811
2614,18,5211,Jordi Alba Ramos,6,Left Back,9811
2614,11,5477,Ousmane Dembélé,12,Right Midfield,9811
2614,4,5470,Ivan Rakitić,13,Right Center Midfield,9811
2614,5,5203,Sergio Busquets i Burgos,15,Left Center Midfield,9811
2614,14,3501,Philippe Coutinho Correia,16,Left Midfield,9811
2614,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9811
2614,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9811
1,13,6931,Leandro Chichizola,1,Goalkeeper,9827
1,3,6921,Matías Aguirregaray Guruceaga,2,Right Back,9827
1,20,6924,Alejandro Gálvez Jimena,3,Right Center Back,9827
1,22,6923,Joaquín Navarro Jiménez,5,Left Center Back,9827
1,23,6932,Dani Castellano Betancor,6,Left Back,9827
1,6,5466,Oghenekaro Etebo,13,Right Center Midfield,9827
1,4,6929,José Vicente Gómez Umpiérrez,15,Left Center Midfield,9827
1,8,6926,Alen Halilović,17,Right Wing,9827
1,24,6928,Pedro Taunausú Domínguez Placeres,19,Center Attacking Midfield,9827
1,16,6925,Jairo Samperio Bustara,21,Left Wing,9827
1,9,6930,Jonathan Calleri,23,Center Forward,9827
2,1,20055,Marc-André ter Stegen,1,Goalkeeper,9827
2,20,6379,Sergi Roberto Carnicer,2,Right Back,9827
2,23,5492,Samuel Yves Umtiti,3,Right Center Back,9827
2,25,6332,Thomas Vermaelen,5,Left Center Back,9827
2,19,6849,Lucas Digne,6,Left Back,9827
2,22,6400,Aleix Vidal Parreu,12,Right Midfield,9827
2,5,5203,Sergio Busquets i Burgos,13,Right Center Midfield,9827
2,15,5542,José Paulo Bezzera Maciel Júnior,15,Left Center Midfield,9827
2,8,5216,Andrés Iniesta Luján,16,Left Midfield,9827
2,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9827
2,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9827
2321,1,20055,Marc-André ter Stegen,1,Goalkeeper,9827
2321,20,6379,Sergi Roberto Carnicer,2,Right Back,9827
2321,23,5492,Samuel Yves Umtiti,3,Right Center Back,9827
2321,25,6332,Thomas Vermaelen,5,Left Center Back,9827
2321,19,6849,Lucas Digne,6,Left Back,9827
2321,5,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,9827
2321,4,5470,Ivan Rakitić,13,Right Center Midfield,9827
2321,8,5216,Andrés Iniesta Luján,15,Left Center Midfield,9827
2321,14,3501,Philippe Coutinho Correia,17,Right Wing,9827
2321,9,5246,Luis Alberto Suárez Díaz,21,Left Wing,9827
2321,10,5503,Lionel Andrés Messi Cuccittini,25,Secondary Striker,9827
2616,1,20055,Marc-André ter Stegen,1,Goalkeeper,9827
2616,20,6379,Sergi Roberto Carnicer,2,Right Back,9827
2616,23,5492,Samuel Yves Umtiti,3,Right Center Back,9827
2616,25,6332,Thomas Vermaelen,5,Left Center Back,9827
2616,19,6849,Lucas Digne,6,Left Back,9827
2616,5,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,9827
2616,4,5470,Ivan Rakitić,13,Right Center Midfield,9827
2616,14,3501,Philippe Coutinho Correia,15,Left Center Midfield,9827
2616,11,5477,Ousmane Dembélé,17,Right Wing,9827
2616,9,5246,Luis Alberto Suárez Díaz,21,Left Wing,9827
2616,10,5503,Lionel Andrés Messi Cuccittini,25,Secondary Striker,9827
1,1,20055,Marc-André ter Stegen,1,Goalkeeper,9837
1,20,6379,Sergi Roberto Carnicer,2,Right Back,9837
1,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9837
1,23,5492,Samuel Yves Umtiti,5,Left Center Back,9837
1,18,5211,Jordi Alba Ramos,6,Left Back,9837
1,4,5470,Ivan Rakitić,13,Right Center Midfield,9837
1,5,5203,Sergio Busquets i Burgos,15,Left Center Midfield,9837
1,14,3501,Philippe Coutinho Correia,17,Right Wing,9837
1,8,5216,Andrés Iniesta Luján,21,Left Wing,9837
1,9,5246,Luis Alberto Suárez Díaz,23,Center Forward,9837
1,10,5503,Lionel Andrés Messi Cuccittini,25,Secondary Striker,9837
2,13,6378,Jan Oblak,1,Goalkeeper,9837
2,16,5461,Šime Vrsaljko,2,Right Back,9837
2,24,5259,José María Giménez de Vargas,3,Right Center Back,9837
2,2,5249,Diego Roberto Godín Leal,5,Left Center Back,9837
2,3,6320,Filipe Luís Kasmirski,6,Left Back,9837
2,14,6384,Gabriel Fernández Arenas,13,Right Center Midfield,9837
2,5,6383,Thomas Teye Partey,15,Left Center Midfield,9837
2,8,6381,Saúl Ñíguez Esclapez,17,Right Wing,9837
2,6,5199,Jorge Resurrección Merodio,21,Left Wing,9837
2,7,5487,Antoine Griezmann,22,Right Center Forward,9837
2,18,5198,Diego da Silva Costa,24,Left Center Forward,9837
2727,13,6378,Jan Oblak,1,Goalkeeper,9837
2727,5,6383,Thomas Teye Partey,2,Right Back,9837
2727,24,5259,José María Giménez de Vargas,3,Right Center Back,9837
2727,2,5249,Diego Roberto Godín Leal,5,Left Center Back,9837
2727,3,6320,Filipe Luís Kasmirski,6,Left Back,9837
2727,14,6384,Gabriel Fernández Arenas,13,Right Center Midfield,9837
2727,6,5199,Jorge Resurrección Merodio,15,Left Center Midfield,9837
2727,11,6377,Ángel Martín Correa,17,Right Wing,9837
2727,8,6381,Saúl Ñíguez Esclapez,21,Left Wing,9837
2727,7,5487,Antoine Griezmann,22,Right Center Forward,9837
2727,18,5198,Diego da Silva Costa,24,Left Center Forward,9837
1,1,20055,Marc-André ter Stegen,1,Goalkeeper,9855
1,20,6379,Sergi Roberto Carnicer,2,Right Back,9855
1,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9855
1,23,5492,Samuel Yves Umtiti,5,Left Center Back,9855
1,18,5211,Jordi Alba Ramos,6,Left Back,9855
1,11,5477,Ousmane Dembélé,12,Right Midfield,9855
1,15,5542,José Paulo Bezzera Maciel Júnior,13,Right Center Midfield,9855
1,4,5470,Ivan Rakitić,15,Left Center Midfield,9855
1,14,3501,Philippe Coutinho Correia,16,Left Midfield,9855
1,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9855
1,17,6402,Francisco Alcácer García,24,Left Center Forward,9855
2,1,6395,Kepa Arrizabalaga Revuelta,1,Goalkeeper,9855
2,18,6649,Óscar de Marcos Arana,2,Right Back,9855
2,12,6397,Unai Núñez Gestoso,3,Right Center Back,9855
2,4,6665,Íñigo Martínez Berridi,5,Left Center Back,9855
2,3,6660,Enric Saborit Teixidor,6,Left Back,9855
2,6,6389,Mikel San José Domínguez,9,Right Defensive Midfield,9855
2,7,6396,Beñat Etxebarria Urkiaga,11,Left Defensive Midfield,9855
2,14,6390,Markel Susaeta Laskurain,17,Right Wing,9855
2,22,6391,Raúl García Escudero,19,Center Attacking Midfield,9855
2,15,6392,Íñigo Lekue Martínez,21,Left Wing,9855
2,19,6666,Sabin Merino Zuloaga,23,Center Forward,9855
3579,1,20055,Marc-André ter Stegen,1,Goalkeeper,9855
3579,20,6379,Sergi Roberto Carnicer,2,Right Back,9855
3579,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9855
3579,23,5492,Samuel Yves Umtiti,5,Left Center Back,9855
3579,18,5211,Jordi Alba Ramos,6,Left Back,9855
3579,15,5542,José Paulo Bezzera Maciel Júnior,13,Right Center Midfield,9855
3579,4,5470,Ivan Rakitić,15,Left Center Midfield,9855
3579,22,6400,Aleix Vidal Parreu,17,Right Wing,9855
3579,8,5216,Andrés Iniesta Luján,21,Left Wing,9855
3579,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9855
3579,14,3501,Philippe Coutinho Correia,24,Left Center Forward,9855
3917,1,20055,Marc-André ter Stegen,1,Goalkeeper,9855
3917,20,6379,Sergi Roberto Carnicer,2,Right Back,9855
3917,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9855
3917,23,5492,Samuel Yves Umtiti,5,Left Center Back,9855
3917,18,5211,Jordi Alba Ramos,6,Left Back,9855
3917,15,5542,José Paulo Bezzera Maciel Júnior,9,Right Defensive Midfield,9855
3917,4,5470,Ivan Rakitić,11,Left Defensive Midfield,9855
3917,22,6400,Aleix Vidal Parreu,17,Right Wing,9855
3917,21,10802,André Filipe Tavares Gomes,19,Center Attacking Midfield,9855
3917,8,5216,Andrés Iniesta Luján,21,Left Wing,9855
3917,10,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,9855
1,1,6823,Sergio Rico González,1,Goalkeeper,9860
1,25,5742,Gabriel Iván Mercado,2,Right Back,9860
1,4,5534,Simon Thorup Kjær,3,Right Center Back,9860
1,5,6826,Clément Lenglet,5,Left Center Back,9860
1,18,6718,Sergio Escudero Palomo,6,Left Back,9860
1,15,5737,Steven N''Kemboanza Mike Christopher Nzonzi,9,Right Defensive Midfield,9860
1,10,5504,Éver Maximiliano David Banega,11,Left Defensive Midfield,9860
1,16,6821,Jesús Navas González,12,Right Midfield,9860
1,11,6822,Carlos Joaquín Correa,16,Left Midfield,9860
1,22,6719,Franco Damián Vázquez,19,Center Attacking Midfield,9860
1,20,6334,Luis Fernando Muriel Fruto,23,Center Forward,9860
2,1,20055,Marc-André ter Stegen,1,Goalkeeper,9860
2,20,6379,Sergi Roberto Carnicer,2,Right Back,9860
2,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9860
2,23,5492,Samuel Yves Umtiti,5,Left Center Back,9860
2,18,5211,Jordi Alba Ramos,6,Left Back,9860
2,15,5542,José Paulo Bezzera Maciel Júnior,13,Right Center Midfield,9860
2,4,5470,Ivan Rakitić,14,Center Midfield,9860
2,8,5216,Andrés Iniesta Luján,15,Left Center Midfield,9860
2,11,5477,Ousmane Dembélé,17,Right Wing,9860
2,14,3501,Philippe Coutinho Correia,21,Left Wing,9860
2,9,5246,Luis Alberto Suárez Díaz,23,Center Forward,9860
2349,1,20055,Marc-André ter Stegen,1,Goalkeeper,9860
2349,20,6379,Sergi Roberto Carnicer,2,Right Back,9860
2349,3,5213,Gerard Piqué Bernabéu,3,Right Center Back,9860
2349,23,5492,Samuel Yves Umtiti,5,Left Center Back,9860
2349,18,5211,Jordi Alba Ramos,6,Left Back,9860
2349,14,3501,Philippe Coutinho Correia,12,Right Midfield,9860
2349,15,5542,José Paulo Bezzera Maciel Júnior,13,Right Center Midfield,9860
2349,4,5470,Ivan Rakitić,15,Left Center Midfield,9860
2349,8,5216,Andrés Iniesta Luján,16,Left Midfield,9860
2349,10,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,9860
2349,9,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,9860
3400,1,6823,Sergio Rico González,1,Goalkeeper,9860
3400,16,6821,Jesús Navas González,2,Right Back,9860
3400,4,5534,Simon Thorup Kjær,3,Right Center Back,9860
3400,5,6826,Clément Lenglet,5,Left Center Back,9860
3400,18,6718,Sergio Escudero Palomo,6,Left Back,9860
3400,15,5737,Steven N''Kemboanza Mike Christopher Nzonzi,9,Right Defensive Midfield,9860
3400,10,5504,Éver Maximiliano David Banega,11,Left Defensive Midfield,9860
